student_id,age,gaming_hours,study_hours,sleep_hours,attendance,social_activity,device_usage,reaction_time_ms,addiction_score,stress_level,grades,gender_Male,gender_Other,gaming_genre_Fps,gaming_genre_Rpg,study_efficiency_index,sleep_deficit,digital_load
197,23,6.8,5.28,7.05,66.59,2.82,10.04,248.06,16.35,0,50,0,0,0,0,9.469696969696969,0.9500000000000002,0.6772908366533865
198,22,0.54,6.82,6.46,74.9,4.81,6.24,315.37,2.27,1,100,1,0,0,1,14.662756598240469,1.54,0.0865384615384615
199,17,7.95,1.5,8.19,73.88,4.46,13.02,226.25,18.81,0,11,0,1,1,0,7.333333333333333,0.0,0.6105990783410139
200,23,5.59,7.45,8.5,76.29,2.53,7.1,247.8,11.7,0,80,0,0,0,1,10.738255033557047,0.0,0.7873239436619719
201,16,1.3,1.9,6.35,67.34,3.05,4.5,301.18,4.49,1,57,1,0,0,0,30.0,1.6500000000000004,0.2888888888888889
202,24,0.1,2.26,5.2,99.13,2.07,6.07,317.72,1.65,1,69,1,0,1,0,30.53097345132744,2.8,0.0164744645799011
203,24,1.37,2.44,8.73,65.83,0.66,4.42,299.3,5.1,1,73,1,0,0,1,29.918032786885245,0.0,0.3099547511312217
204,17,6.71,9.36,7.68,86.11,4.34,9.64,248.36,12.15,0,84,0,1,1,0,8.974358974358974,0.3200000000000003,0.696058091286307
205,22,0.17,7.15,7.2,60.52,2.75,2.64,309.24,7.65,1,83,1,0,0,1,11.608391608391608,0.7999999999999998,0.0643939393939393
206,18,1.87,6.9,7.73,76.28,2.13,5.3,306.11,8.35,1,100,0,0,0,0,14.492753623188404,0.2699999999999996,0.3528301886792453
207,22,6.06,6.0,4.38,72.37,0.34,10.71,260.56,17.1,0,44,1,0,0,1,7.333333333333333,3.62,0.5658263305322128
208,24,4.69,3.64,4.34,75.28,3.33,5.93,267.42,7.45,1,36,0,0,0,1,9.89010989010989,3.66,0.7908937605396291
209,19,6.26,6.59,4.77,79.92,2.0,11.44,226.99,11.87,0,48,1,0,1,0,7.283763277693475,3.2300000000000004,0.5472027972027972
210,16,5.97,4.69,4.74,84.02,1.27,11.56,254.48,15.28,0,41,0,0,0,1,8.742004264392323,3.26,0.5164359861591695
211,17,0.4,2.31,6.1,83.34,4.38,5.31,308.76,2.65,1,61,0,0,0,1,26.40692640692641,1.9000000000000004,0.0753295668549905
212,16,7.14,7.21,4.79,85.23,0.92,12.72,229.04,20.77,2,52,0,0,0,0,7.212205270457698,3.21,0.5613207547169811
213,20,1.82,2.17,8.27,93.78,2.58,3.29,301.78,5.63,1,76,1,0,0,0,35.02304147465438,0.0,0.5531914893617021
214,20,4.43,2.72,6.89,95.47,3.98,7.68,277.89,10.4,1,66,1,0,0,1,24.26470588235294,1.1100000000000003,0.5768229166666666
215,22,5.15,8.36,5.84,89.49,4.25,6.51,241.59,13.94,2,86,1,0,0,0,10.28708133971292,2.16,0.7910906298003073
216,24,1.35,6.94,4.35,63.16,4.09,6.53,304.38,5.65,1,78,0,0,0,0,11.239193083573486,3.65,0.2067381316998468
217,24,7.81,6.68,6.96,98.45,4.48,13.57,246.2,18.96,0,56,1,0,1,0,8.383233532934133,1.04,0.5755342667649226
218,18,3.91,4.76,4.58,97.9,0.71,6.4,262.09,11.15,1,62,0,0,0,1,13.025210084033612,3.42,0.6109375
219,18,0.46,4.57,7.72,88.47,4.7,4.14,312.48,1.41,1,80,1,0,0,0,17.505470459518598,0.2800000000000002,0.1111111111111111
220,18,7.5,7.21,8.01,80.7,0.05,9.99,223.84,18.28,0,63,0,0,0,0,8.737864077669903,0.0,0.7507507507507507
221,19,4.69,7.66,6.72,70.02,1.28,7.58,270.75,11.96,1,71,0,0,1,0,9.268929503916448,1.2800000000000002,0.6187335092348285
222,23,5.59,5.59,4.75,90.25,0.42,8.97,240.42,11.03,0,52,0,0,0,0,9.30232558139535,3.25,0.6231884057971014
223,21,4.2,9.72,7.93,95.11,4.73,9.15,253.9,14.79,1,100,1,0,0,1,10.288065843621398,0.0700000000000002,0.4590163934426229
224,23,6.68,9.6,5.54,86.61,2.12,8.41,248.16,13.31,2,72,1,0,1,0,7.5,2.46,0.7942925089179548
225,16,0.27,4.71,5.11,85.16,1.58,2.06,319.15,-1.83,1,86,1,0,0,0,18.25902335456476,2.89,0.1310679611650485
226,23,2.15,8.39,6.35,67.72,0.84,4.16,282.34,3.75,1,100,1,0,0,0,11.918951132300355,1.6500000000000004,0.516826923076923
227,19,3.76,5.89,8.61,74.31,0.78,5.03,274.2,6.08,1,80,0,0,0,1,13.582342954159593,0.0,0.7475149105367792
228,16,0.61,5.61,5.49,88.93,3.07,4.83,299.86,3.72,1,81,0,0,1,0,14.43850267379679,2.51,0.1262939958592132
229,23,5.65,1.49,8.53,60.68,0.24,7.6,261.42,15.52,0,32,0,0,0,0,21.47651006711409,0.0,0.743421052631579
230,19,3.15,6.17,4.27,85.65,2.97,6.34,284.98,8.39,1,72,1,0,0,1,11.66936790923825,3.73,0.4968454258675079
231,21,2.18,9.11,4.42,90.67,3.87,6.61,286.69,9.75,2,93,0,0,1,0,10.208562019758508,3.58,0.329803328290469
232,23,0.03,8.02,7.49,73.39,3.01,3.27,313.84,3.81,1,100,0,0,1,0,12.468827930174564,0.5099999999999998,0.0091743119266055
233,19,5.76,8.08,4.95,63.05,4.13,11.29,246.29,8.95,2,75,0,0,1,0,9.282178217821782,3.05,0.5101860053144376
234,18,6.67,2.44,5.58,92.76,1.33,11.52,229.21,17.56,0,26,1,0,0,1,10.655737704918034,2.42,0.5789930555555556
235,24,3.16,4.23,4.68,65.67,0.39,5.53,295.48,6.34,1,49,1,0,1,0,11.583924349881796,3.3200000000000003,0.5714285714285714
236,18,4.51,3.1,5.66,74.83,3.6,6.16,277.51,10.87,1,49,1,0,1,0,15.806451612903226,2.34,0.7321428571428571
237,24,1.82,3.84,5.4,88.29,4.14,7.29,294.15,6.26,1,75,0,0,0,0,19.53125,2.6,0.2496570644718793
238,17,4.98,6.22,7.68,92.68,2.51,7.96,257.09,17.02,1,68,0,0,0,0,10.932475884244374,0.3200000000000003,0.6256281407035177
239,17,0.1,4.28,7.51,94.5,4.1,3.01,307.57,2.53,1,82,1,0,1,0,19.15887850467289,0.4900000000000002,0.0332225913621262
240,17,3.91,6.05,8.77,81.22,2.29,8.96,271.47,11.51,1,80,1,0,1,0,13.223140495867767,0.0,0.4363839285714285
241,21,5.15,4.95,7.62,79.03,0.99,6.2,263.09,12.98,0,60,0,0,0,1,12.12121212121212,0.3799999999999999,0.8306451612903226
242,18,7.35,3.58,7.47,93.93,2.37,10.61,243.61,13.35,0,39,0,0,1,0,10.893854748603353,0.5300000000000002,0.6927426955702167
243,24,3.05,1.86,7.47,82.52,1.08,7.62,274.44,10.55,1,60,1,0,1,0,32.25806451612903,0.5300000000000002,0.400262467191601
244,19,6.12,9.03,8.41,83.15,2.36,11.36,229.71,14.43,0,94,0,0,1,0,10.409745293466225,0.0,0.5387323943661972
245,16,4.78,1.1,5.48,77.36,0.74,10.21,252.57,10.89,1,31,0,1,0,0,28.18181818181818,2.52,0.4681684622918707
246,19,7.42,1.01,5.5,74.91,0.93,10.75,236.52,18.15,0,6,0,0,0,0,5.9405940594059405,2.5,0.6902325581395349
247,16,3.19,8.44,7.71,79.22,4.41,8.43,281.28,6.02,1,95,1,0,0,0,11.255924170616115,0.29,0.3784104389086595
248,20,2.55,9.97,5.14,74.59,0.58,3.73,299.32,7.57,2,94,0,0,0,1,9.42828485456369,2.8600000000000003,0.6836461126005361
249,19,7.1,7.54,8.56,73.74,1.12,9.63,235.22,15.15,0,78,0,0,0,0,10.344827586206897,0.0,0.7372793354101764
250,23,0.39,1.14,6.67,99.75,4.98,1.44,331.48,1.1,1,57,1,0,0,1,50.00000000000001,1.33,0.2708333333333333
251,23,1.09,3.04,5.5,73.45,2.88,2.92,291.06,-1.39,1,71,0,0,0,1,23.355263157894736,2.5,0.3732876712328767
252,22,0.66,9.75,7.88,70.26,2.93,5.28,287.18,5.43,1,100,0,0,0,1,10.256410256410255,0.1200000000000001,0.125
253,18,6.74,8.28,5.56,74.16,4.22,7.76,252.65,14.49,2,65,0,0,0,0,7.85024154589372,2.4400000000000004,0.8685567010309279
254,16,0.08,6.1,8.82,83.63,2.62,3.7,311.08,1.04,1,100,1,0,1,0,16.393442622950822,0.0,0.0216216216216216
255,16,6.89,3.13,8.91,96.44,1.11,9.96,238.7,13.46,0,48,0,0,1,0,15.335463258785945,0.0,0.6917670682730923
256,18,3.61,1.13,7.33,91.51,2.11,5.22,278.02,9.59,1,43,0,0,0,0,38.05309734513275,0.6699999999999999,0.6915708812260537
257,21,0.03,1.19,4.57,93.69,3.78,4.46,322.91,2.97,1,55,1,0,1,0,46.21848739495798,3.43,0.0067264573991031
258,22,3.21,6.51,5.32,94.36,4.36,7.68,276.74,8.67,1,75,0,0,1,0,11.52073732718894,2.68,0.41796875
259,21,1.49,1.2,6.58,96.82,1.37,6.12,292.6,3.32,1,66,0,0,0,1,55.0,1.42,0.2434640522875817
260,21,5.0,9.94,8.26,69.4,1.31,9.83,249.68,13.02,1,99,0,0,1,0,9.959758551307848,0.0,0.508646998982706
261,21,5.43,2.65,4.92,78.33,1.64,8.0,260.88,12.63,0,31,1,0,1,0,11.69811320754717,3.08,0.67875
262,18,3.9,7.4,4.52,75.41,2.98,9.87,280.91,13.42,2,72,0,0,1,0,9.72972972972973,3.4800000000000004,0.3951367781155015
263,21,0.32,2.4,4.37,75.28,1.39,1.68,313.66,-1.07,1,58,1,0,0,1,24.166666666666668,3.63,0.1904761904761905
264,23,5.25,5.86,6.53,86.09,4.47,9.49,251.03,11.19,0,70,1,0,1,0,11.945392491467576,1.4699999999999998,0.553213909378293
265,17,6.74,1.73,8.42,76.07,4.89,12.59,244.81,20.29,0,46,0,0,0,1,26.589595375722546,0.0,0.5353455123113583
266,20,5.76,7.9,4.21,84.65,3.4,7.88,236.06,12.96,2,62,1,0,1,0,7.848101265822785,3.79,0.7309644670050761
267,16,6.64,6.26,5.06,75.29,4.85,9.03,259.82,14.98,0,41,0,0,1,0,6.549520766773163,2.9400000000000004,0.7353266888150609
268,16,1.6,1.78,7.47,72.45,1.44,5.48,305.32,7.07,1,73,1,0,0,0,41.01123595505618,0.5300000000000002,0.291970802919708
269,20,7.11,8.64,8.13,74.12,4.08,12.02,233.09,20.3,0,80,1,0,0,0,9.25925925925926,0.0,0.591514143094842
270,18,2.58,5.92,8.04,92.15,3.39,5.22,297.34,4.16,1,82,1,0,0,1,13.85135135135135,0.0,0.4942528735632184
271,19,0.11,9.29,7.93,84.04,1.32,5.29,324.99,7.17,1,100,0,1,1,0,10.764262648008613,0.0700000000000002,0.0207939508506616
272,18,6.75,9.25,4.65,98.96,1.59,8.96,241.35,14.52,2,73,0,0,1,0,7.891891891891892,3.35,0.7533482142857142
273,16,7.53,9.28,5.99,93.31,2.44,12.9,210.74,18.27,2,82,0,0,0,0,8.836206896551724,2.01,0.5837209302325581
274,16,5.24,1.7,8.92,79.43,3.96,7.5,261.23,11.73,0,44,1,0,1,0,25.88235294117647,0.0,0.6986666666666667
275,20,1.85,2.09,8.94,69.7,4.36,5.94,312.36,8.74,1,74,1,0,0,0,35.406698564593306,0.0,0.3114478114478114
276,21,2.01,9.89,7.01,86.96,3.17,4.8,290.33,7.33,1,100,0,1,0,1,10.111223458038422,0.9900000000000002,0.4187499999999999
277,18,3.73,5.39,7.55,89.07,3.61,6.34,284.83,8.48,1,79,1,0,0,0,14.656771799628943,0.4500000000000002,0.5883280757097792
278,24,7.18,3.14,8.76,78.57,1.32,9.95,242.33,13.49,0,40,1,0,0,1,12.738853503184712,0.0,0.721608040201005
279,20,1.2,7.93,6.25,69.2,3.71,4.7,308.54,3.66,1,100,0,0,0,1,12.61034047919294,1.75,0.2553191489361702
280,23,6.61,3.38,4.68,82.29,3.02,11.84,242.38,13.16,0,31,1,0,1,0,9.171597633136097,3.3200000000000003,0.5582770270270271
281,16,2.33,7.54,7.34,70.15,1.11,7.13,297.64,8.84,1,88,0,0,0,1,11.671087533156498,0.6600000000000001,0.3267882187938289
282,20,6.47,8.54,8.8,97.6,4.75,9.72,246.52,13.21,0,100,0,0,0,0,11.7096018735363,0.0,0.6656378600823044
283,18,7.36,8.06,7.49,85.16,2.56,9.77,250.59,15.72,0,80,1,0,1,0,9.925558312655086,0.5099999999999998,0.7533265097236439
284,16,3.42,3.47,8.02,71.68,3.97,8.69,288.63,11.82,1,60,1,0,1,0,17.291066282420747,0.0,0.3935558112773303
285,19,2.92,4.61,6.11,68.63,2.63,8.27,292.03,10.13,1,70,1,0,1,0,15.184381778741864,1.89,0.3530834340991536
286,20,6.42,4.72,4.48,88.67,4.66,9.69,253.53,15.24,0,41,0,0,0,1,8.686440677966102,3.52,0.6625386996904025
287,22,4.24,5.42,4.84,88.31,0.71,8.72,276.2,9.13,1,60,0,0,1,0,11.07011070110701,3.16,0.4862385321100917
288,16,5.48,2.51,8.91,83.89,2.73,8.33,233.43,13.36,0,51,1,0,0,0,20.3187250996016,0.0,0.6578631452581033
289,18,4.98,5.07,6.47,84.57,0.13,6.73,259.07,9.24,1,53,1,0,0,1,10.453648915187376,1.5300000000000002,0.7399702823179792
290,17,1.22,5.6,4.06,84.15,0.99,3.83,299.16,4.73,1,76,0,0,0,0,13.571428571428571,3.94,0.3185378590078329
291,24,6.76,5.79,8.78,74.4,1.41,11.17,242.16,13.11,0,59,0,0,0,0,10.189982728842832,0.0,0.6051924798567592
292,21,1.57,8.38,6.49,97.5,2.36,6.42,295.59,7.98,1,100,1,0,1,0,11.933174224343674,1.5099999999999998,0.2445482866043613
293,18,7.46,5.66,8.18,79.17,4.1,12.72,236.39,17.95,0,45,1,0,1,0,7.950530035335689,0.0,0.5864779874213836
294,23,2.0,3.08,6.74,60.81,2.33,3.09,291.79,4.52,1,63,1,0,0,0,20.454545454545453,1.2599999999999998,0.6472491909385114
295,23,5.87,6.97,4.51,73.93,2.81,9.3,266.54,14.24,0,51,0,0,0,1,7.317073170731708,3.49,0.6311827956989247
296,17,2.28,8.18,7.08,65.21,4.62,4.65,309.14,5.51,1,83,0,1,1,0,10.146699266503669,0.92,0.4903225806451612
297,21,2.54,3.87,8.99,74.54,3.78,6.96,275.05,7.43,1,67,1,0,0,0,17.31266149870801,0.0,0.3649425287356322
298,22,2.48,6.81,4.17,84.33,0.25,4.71,293.47,8.66,1,77,0,0,0,1,11.30690161527166,3.83,0.5265392781316348
299,17,5.98,2.32,8.21,60.91,0.88,9.81,243.62,15.99,0,36,1,0,1,0,15.517241379310343,0.0,0.6095820591233435
300,17,4.45,4.08,5.18,94.81,0.19,9.01,269.12,12.61,1,56,1,0,0,1,13.72549019607843,2.8200000000000003,0.4938956714761376
301,16,7.06,9.18,5.97,84.41,0.35,11.91,241.15,17.05,2,71,1,0,0,0,7.734204793028323,2.03,0.5927791771620486
302,23,2.46,9.2,5.86,71.81,1.69,4.81,277.69,5.46,2,94,0,0,1,0,10.217391304347826,2.14,0.5114345114345115
303,16,5.54,6.18,8.49,72.45,3.64,6.98,243.78,13.95,0,62,0,0,1,0,10.032362459546926,0.0,0.7936962750716332
304,24,6.02,7.32,6.52,78.63,1.22,8.11,239.27,11.26,0,74,0,0,1,0,10.109289617486338,1.4800000000000004,0.7422934648581998
305,21,1.21,8.69,6.24,69.92,1.96,5.21,299.97,7.99,1,100,1,0,0,0,11.507479861910245,1.7599999999999998,0.2322456813819577
306,22,3.2,9.63,8.09,60.17,1.97,4.4,276.38,8.42,1,88,1,0,0,0,9.13811007268951,0.0,0.7272727272727273
307,22,3.86,5.41,4.24,61.06,2.95,5.65,281.65,10.98,1,41,1,0,0,1,7.578558225508318,3.76,0.6831858407079645
308,18,2.85,6.05,4.43,74.31,4.46,8.83,288.02,9.63,1,74,0,0,0,1,12.231404958677686,3.5700000000000003,0.3227633069082672
309,17,2.58,4.74,4.11,64.97,4.92,5.49,280.33,6.37,1,59,1,0,1,0,12.447257383966244,3.89,0.4699453551912568
310,24,5.49,1.65,7.44,60.89,3.02,8.97,250.92,14.62,0,28,0,0,0,1,16.96969696969697,0.5599999999999996,0.6120401337792641
311,23,1.73,4.81,6.63,94.37,2.53,2.79,275.54,1.18,1,83,1,0,0,0,17.255717255717258,1.37,0.6200716845878136
312,22,5.68,8.12,8.38,70.97,3.41,9.64,272.04,12.16,0,85,1,0,0,1,10.467980295566504,0.0,0.5892116182572613
313,24,7.48,8.24,6.49,80.12,3.34,10.11,230.42,15.89,0,69,1,0,0,0,8.37378640776699,1.5099999999999998,0.7398615232443126
314,19,4.52,9.03,5.11,67.18,2.62,8.17,275.69,8.1,2,73,1,0,0,0,8.084163898117387,2.89,0.5532435740514076
315,19,4.89,1.46,8.03,61.87,3.68,8.52,269.25,12.87,1,32,1,0,1,0,21.91780821917808,0.0,0.573943661971831
316,16,0.55,5.74,5.47,89.79,2.46,6.39,313.04,6.55,1,85,1,0,0,0,14.808362369337978,2.53,0.0860719874804381
317,23,6.92,1.97,8.68,65.0,4.98,9.26,213.14,11.59,0,49,0,0,1,0,24.873096446700508,0.0,0.7473002159827213
318,18,2.28,2.81,5.25,61.03,0.24,6.13,287.06,5.65,1,52,0,0,0,1,18.50533807829181,2.75,0.3719412724306688
319,22,4.92,9.1,4.84,83.49,2.22,7.83,264.5,10.96,2,78,1,0,0,1,8.571428571428571,3.16,0.6283524904214559
320,17,7.83,5.47,6.47,60.54,1.99,10.94,226.65,17.86,0,40,1,0,0,0,7.312614259597806,1.5300000000000002,0.7157221206581353
321,17,4.76,7.83,4.25,77.45,3.85,6.04,273.28,11.87,2,62,1,0,1,0,7.918263090676883,3.75,0.7880794701986754
322,22,5.8,1.58,4.18,71.55,0.95,10.24,250.38,13.26,0,18,1,0,0,0,11.39240506329114,3.82,0.56640625
323,21,3.56,4.75,6.48,72.78,2.17,5.54,295.7,9.99,1,65,1,0,0,0,13.68421052631579,1.5199999999999996,0.6425992779783394
324,18,0.48,7.07,5.08,60.16,3.49,3.82,303.64,2.81,2,86,0,0,1,0,12.164073550212164,2.92,0.1256544502617801
325,24,6.38,2.2,4.05,98.57,3.02,9.55,248.62,13.14,0,33,1,0,0,0,14.999999999999998,3.95,0.6680628272251309
326,21,0.28,3.93,5.48,80.68,2.73,3.62,306.35,2.69,1,70,1,0,1,0,17.811704834605596,2.52,0.0773480662983425
327,21,5.61,1.58,6.39,82.9,2.17,8.49,261.82,10.13,0,42,1,0,1,0,26.582278481012654,1.6100000000000003,0.6607773851590106
328,16,0.18,6.86,5.97,86.64,3.76,2.39,310.31,0.96,1,91,1,0,0,0,13.26530612244898,2.03,0.0753138075313807
329,19,6.9,9.74,4.68,91.9,3.23,10.14,219.63,15.07,2,81,0,0,1,0,8.316221765913758,3.3200000000000003,0.6804733727810651
330,21,1.26,8.44,6.9,84.32,4.37,2.49,290.02,1.93,1,100,1,0,0,1,11.848341232227488,1.0999999999999996,0.5060240963855421
331,21,4.11,9.77,7.55,90.49,3.66,6.32,265.96,14.39,1,100,1,0,0,1,10.23541453428864,0.4500000000000002,0.6503164556962026
332,20,4.78,8.61,7.38,77.95,0.7,9.7,278.23,14.62,1,79,0,0,1,0,9.175377468060397,0.6200000000000001,0.4927835051546392
333,16,3.66,8.7,5.97,74.85,3.1,8.87,283.49,10.32,2,80,1,0,0,1,9.195402298850576,2.03,0.4126268320180384
334,23,2.73,6.19,4.69,92.93,0.22,7.31,291.71,8.61,1,79,0,0,1,0,12.762520193861066,3.31,0.3734610123119015
335,20,3.74,5.66,6.5,94.61,1.94,7.9,274.47,10.59,1,75,0,0,1,0,13.250883392226148,1.5,0.4734177215189873
336,20,2.49,4.66,8.45,65.51,2.06,7.55,278.86,8.76,1,78,1,0,0,0,16.738197424892704,0.0,0.3298013245033113
337,22,3.5,8.36,6.34,81.71,4.27,5.14,268.67,10.94,1,100,0,0,0,0,11.961722488038278,1.66,0.6809338521400778
338,19,2.87,2.64,4.98,87.35,0.9,6.5,280.04,9.41,1,54,1,0,0,1,20.454545454545453,3.02,0.4415384615384615
339,21,4.53,1.51,4.47,63.34,3.22,6.11,259.22,5.88,1,44,0,0,1,0,29.13907284768212,3.53,0.7414075286415712
340,19,1.9,9.53,8.72,97.18,0.96,6.79,290.63,7.91,1,100,1,0,0,1,10.493179433368311,0.0,0.2798232695139911
341,18,7.91,1.03,7.72,80.8,4.74,11.51,215.57,15.95,0,19,1,0,0,0,18.446601941747574,0.2800000000000002,0.687228496959166
342,22,4.01,9.79,5.56,85.82,2.65,9.06,271.94,9.44,2,90,0,0,1,0,9.193054136874364,2.4400000000000004,0.4426048565121412
343,23,1.55,7.56,5.48,67.13,3.54,6.55,293.89,7.56,2,84,0,0,1,0,11.111111111111112,2.52,0.2366412213740458
344,19,3.82,3.96,8.48,70.58,3.23,7.15,285.48,5.58,1,61,0,1,0,0,15.404040404040405,0.0,0.5342657342657342
345,17,6.93,7.28,4.89,64.84,1.52,10.41,248.06,19.03,2,57,0,0,0,1,7.829670329670329,3.1100000000000003,0.6657060518731988
346,18,0.17,8.36,6.68,70.56,4.51,1.31,323.97,2.54,1,99,1,0,1,0,11.842105263157896,1.3200000000000005,0.1297709923664122
347,16,5.44,3.21,7.57,79.7,3.14,9.06,259.58,13.36,0,45,1,0,1,0,14.018691588785046,0.4299999999999997,0.6004415011037527
348,23,4.38,7.94,5.98,93.35,2.55,8.77,251.92,12.62,2,80,1,0,0,0,10.075566750629722,2.02,0.4994298745724059
349,18,1.36,8.24,4.2,81.35,2.64,3.53,326.59,6.1,2,94,1,0,0,1,11.40776699029126,3.8,0.3852691218130312
350,22,6.54,3.24,5.14,69.78,4.45,12.47,238.7,16.49,0,28,1,0,1,0,8.641975308641975,2.8600000000000003,0.5244587008821171
351,20,2.95,1.38,8.51,61.78,0.3,8.82,292.54,10.38,1,50,0,0,0,0,36.231884057971016,0.0,0.3344671201814059
352,20,2.35,2.84,6.62,84.88,1.95,4.76,300.13,3.95,1,62,1,0,0,0,21.83098591549296,1.38,0.4936974789915966
353,22,6.63,2.81,8.08,76.81,4.21,11.19,230.03,17.16,0,26,1,0,1,0,9.252669039145909,0.0,0.5924932975871314
354,24,5.11,1.59,6.78,99.37,0.19,6.26,252.4,12.01,0,43,1,0,0,1,27.044025157232703,1.2199999999999998,0.8162939297124602
355,20,7.19,7.53,8.72,91.19,3.2,11.52,237.7,19.42,0,78,0,0,1,0,10.358565737051793,0.0,0.6241319444444445
356,16,5.04,4.42,8.55,92.33,2.02,9.16,244.06,12.49,0,68,0,0,0,1,15.384615384615383,0.0,0.5502183406113537
357,16,5.93,8.96,6.41,60.49,1.02,11.04,247.95,15.03,0,76,0,0,1,0,8.482142857142856,1.59,0.5371376811594203
358,17,6.69,3.27,5.59,91.11,3.06,9.21,215.77,12.79,0,46,1,0,1,0,14.067278287461772,2.41,0.7263843648208469
359,21,0.44,5.08,7.01,67.78,4.16,5.83,314.82,3.57,1,82,0,0,0,1,16.141732283464567,0.9900000000000002,0.0754716981132075
360,24,6.21,6.75,7.37,83.43,2.34,11.5,259.23,16.29,0,73,1,0,0,1,10.814814814814817,0.6299999999999999,0.54
361,23,4.91,8.9,6.49,77.9,0.73,9.26,261.06,13.41,1,71,0,0,1,0,7.97752808988764,1.5099999999999998,0.5302375809935206
362,20,0.56,5.72,8.11,82.86,1.53,3.92,298.65,6.23,1,90,0,0,1,0,15.734265734265737,0.0,0.1428571428571428
363,16,4.07,4.36,4.92,65.34,4.91,8.16,265.63,11.11,1,39,1,0,0,0,8.944954128440367,3.08,0.4987745098039216
364,22,0.66,8.8,5.67,78.28,0.56,5.31,318.23,3.46,2,100,0,0,1,0,11.363636363636363,2.33,0.1242937853107344
365,20,5.89,3.79,7.43,61.48,0.8,11.77,250.99,15.83,0,41,0,0,0,1,10.817941952506596,0.5700000000000003,0.5004248088360238
366,21,4.37,1.71,5.23,61.64,4.95,5.98,272.08,8.43,1,29,1,0,1,0,16.95906432748538,2.77,0.7307692307692307
367,22,7.63,5.01,6.2,86.31,4.41,10.2,226.72,19.2,0,40,0,0,0,1,7.984031936127745,1.7999999999999998,0.7480392156862745
368,18,1.47,8.07,8.82,98.07,3.54,6.37,294.7,4.0,1,100,1,0,1,0,12.391573729863692,0.0,0.2307692307692307
369,18,4.85,1.28,7.13,91.1,0.75,7.9,263.05,10.41,1,51,1,0,1,0,39.84375,0.8700000000000001,0.6139240506329113
370,20,1.69,6.27,8.75,78.77,1.2,6.05,300.4,3.41,1,96,1,0,0,1,15.311004784688995,0.0,0.2793388429752066
371,21,4.91,6.35,7.61,62.23,0.9,6.58,271.35,10.82,1,66,1,0,1,0,10.393700787401576,0.3899999999999997,0.7462006079027356
372,24,5.78,9.36,7.62,61.8,3.15,10.33,245.94,15.13,0,84,0,0,0,1,8.974358974358974,0.3799999999999999,0.5595353339787028
373,20,5.78,3.58,6.96,66.32,1.99,10.15,251.13,17.05,0,46,1,0,1,0,12.849162011173185,1.04,0.5694581280788178
374,16,6.52,3.51,4.71,99.03,0.24,10.45,240.31,14.89,0,30,0,0,1,0,8.547008547008547,3.29,0.6239234449760765
375,19,6.83,4.96,6.6,75.95,1.46,11.66,260.78,15.63,0,47,1,0,0,0,9.475806451612904,1.4000000000000004,0.5857632933104632
376,20,0.62,4.21,5.26,93.74,4.3,6.02,305.03,-1.4,1,71,0,1,1,0,16.8646080760095,2.74,0.1029900332225913
377,20,2.75,7.63,8.99,88.21,3.98,7.9,283.15,8.52,1,97,0,0,1,0,12.7129750982962,0.0,0.3481012658227848
378,22,5.5,6.78,5.33,84.22,3.22,7.14,244.43,11.88,0,66,0,0,1,0,9.734513274336283,2.67,0.7703081232492998
379,19,3.99,7.83,5.15,97.91,0.43,8.71,285.16,10.37,2,80,1,0,1,0,10.217113665389528,2.85,0.4580941446613088
380,16,1.53,8.38,7.12,69.22,4.41,4.78,315.42,7.7,1,100,1,0,1,0,11.933174224343674,0.8799999999999999,0.3200836820083682
381,20,4.42,9.31,6.55,78.2,2.67,7.09,264.79,11.27,1,90,1,0,1,0,9.667024704618688,1.4500000000000002,0.6234132581100141
382,22,3.26,4.88,4.11,94.59,2.47,8.66,292.74,8.39,1,61,0,0,1,0,12.5,3.89,0.3764434180138568
383,21,3.12,9.86,4.65,82.07,4.67,6.92,285.84,6.33,2,93,0,0,0,0,9.432048681541582,3.35,0.4508670520231214
384,20,6.48,2.94,8.06,69.86,0.04,9.99,249.26,12.4,0,35,1,0,1,0,11.904761904761903,0.0,0.6486486486486487
385,19,3.26,7.43,6.42,68.36,2.78,8.18,270.93,8.09,1,79,1,0,0,0,10.63257065948856,1.58,0.3985330073349633
386,17,0.21,5.81,4.73,90.12,3.96,3.98,319.09,3.05,1,83,0,0,0,0,14.285714285714286,3.27,0.0527638190954773
387,19,0.46,8.35,6.33,60.51,0.32,5.75,333.2,-0.65,1,88,1,0,1,0,10.538922155688622,1.67,0.08
388,18,6.85,5.29,5.27,96.57,1.79,8.36,252.57,14.18,0,48,0,0,1,0,9.073724007561436,2.7300000000000004,0.819377990430622
389,16,7.68,8.06,5.12,60.74,4.89,12.56,235.89,19.4,2,55,0,0,1,0,6.823821339950372,2.88,0.6114649681528662
390,23,5.51,9.37,8.79,85.24,1.06,7.33,263.39,9.86,0,91,0,0,0,1,9.711846318036288,0.0,0.7517053206002728
391,20,2.91,7.59,5.81,84.19,2.66,5.04,309.41,6.53,2,80,1,0,0,1,10.540184453227932,2.1900000000000004,0.5773809523809524
392,19,7.51,7.98,4.23,83.14,3.73,9.41,237.74,13.99,2,53,1,0,0,1,6.641604010025063,3.77,0.798087141339001
393,23,5.3,1.6,8.85,78.97,1.95,7.49,249.78,6.28,0,42,0,0,0,1,26.25,0.0,0.7076101468624832
